kb_id,category,fact_name,arg1,arg2,arg3,start_date,end_date
12912,CONSENT,has_unrestricted_status,pat_1210,marketing,,2025-01-01,2027-01-01
12913,CONSENT,has_unrestricted_status,pat_1211,diagnosis,,2025-01-01,2027-01-01
12914,CONSENT,has_unrestricted_status,pat_1211,billing,,2025-01-01,2027-01-01
12915,CONSENT,has_unrestricted_status,pat_1211,research,,2025-01-01,2027-01-01
12916,CONSENT,has_unrestricted_status,pat_1211,marketing,,2025-01-01,2027-01-01
12917,CONSENT,has_unrestricted_status,pat_1212,diagnosis,,2025-01-01,2027-01-01
12918,CONSENT,has_unrestricted_status,pat_1212,billing,,2025-01-01,2027-01-01
12919,CONSENT,has_unrestricted_status,pat_1212,research,,2025-01-01,2027-01-01
12920,CONSENT,has_unrestricted_status,pat_1212,marketing,,2025-01-01,2027-01-01
12921,CONSENT,has_unrestricted_status,pat_1213,diagnosis,,2025-01-01,2027-01-01
12922,CONSENT,has_unrestricted_status,pat_1213,billing,,2025-01-01,2027-01-01
12923,CONSENT,has_restriction,pat_1213,research,,2025-01-01,2027-01-01
12924,CONSENT,has_unrestricted_status,pat_1213,marketing,,2025-01-01,2027-01-01
12925,CONSENT,has_unrestricted_status,pat_1214,diagnosis,,2025-01-01,2027-01-01
12926,CONSENT,has_unrestricted_status,pat_1214,billing,,2025-01-01,2027-01-01
12927,CONSENT,has_restriction,pat_1214,research,,2025-01-01,2027-01-01
12928,CONSENT,has_unrestricted_status,pat_1214,marketing,,2025-01-01,2027-01-01
12929,CONSENT,has_unrestricted_status,pat_1215,diagnosis,,2025-01-01,2027-01-01
12930,CONSENT,has_unrestricted_status,pat_1215,billing,,2025-01-01,2027-01-01
12931,CONSENT,has_unrestricted_status,pat_1215,research,,2025-01-01,2027-01-01
12932,CONSENT,has_unrestricted_status,pat_1215,marketing,,2025-01-01,2027-01-01
12933,CONSENT,has_unrestricted_status,pat_1216,diagnosis,,2025-01-01,2027-01-01
12934,CONSENT,has_unrestricted_status,pat_1216,billing,,2025-01-01,2027-01-01
12935,CONSENT,has_unrestricted_status,pat_1216,research,,2025-01-01,2027-01-01
12936,CONSENT,has_unrestricted_status,pat_1216,marketing,,2025-01-01,2027-01-01
12937,CONSENT,has_unrestricted_status,pat_1217,diagnosis,,2025-01-01,2027-01-01
12938,CONSENT,has_unrestricted_status,pat_1217,billing,,2025-01-01,2027-01-01
12939,CONSENT,has_unrestricted_status,pat_1217,research,,2025-01-01,2027-01-01
12940,CONSENT,has_unrestricted_status,pat_1217,marketing,,2025-01-01,2027-01-01
12941,CONSENT,has_unrestricted_status,pat_1218,diagnosis,,2025-01-01,2027-01-01
12942,CONSENT,has_unrestricted_status,pat_1218,billing,,2025-01-01,2027-01-01
12943,CONSENT,has_unrestricted_status,pat_1218,research,,2025-01-01,2027-01-01
12944,CONSENT,has_unrestricted_status,pat_1218,marketing,,2025-01-01,2027-01-01
12945,CONSENT,has_unrestricted_status,pat_1219,diagnosis,,2025-01-01,2027-01-01
12946,CONSENT,has_unrestricted_status,pat_1219,billing,,2025-01-01,2027-01-01
12947,CONSENT,has_unrestricted_status,pat_1219,research,,2025-01-01,2027-01-01
12948,CONSENT,has_unrestricted_status,pat_1219,marketing,,2025-01-01,2027-01-01
12949,CONSENT,has_unrestricted_status,pat_1220,diagnosis,,2025-01-01,2027-01-01
12950,CONSENT,has_unrestricted_status,pat_1220,billing,,2025-01-01,2027-01-01
12951,CONSENT,has_unrestricted_status,pat_1220,research,,2025-01-01,2027-01-01
12952,CONSENT,has_unrestricted_status,pat_1220,marketing,,2025-01-01,2027-01-01
12953,CONSENT,has_unrestricted_status,pat_1221,diagnosis,,2025-01-01,2027-01-01
12954,CONSENT,has_unrestricted_status,pat_1221,billing,,2025-01-01,2027-01-01
12955,CONSENT,has_unrestricted_status,pat_1221,research,,2025-01-01,2027-01-01
12956,CONSENT,has_unrestricted_status,pat_1221,marketing,,2025-01-01,2027-01-01
12957,CONSENT,has_unrestricted_status,pat_1222,diagnosis,,2025-01-01,2027-01-01
12958,CONSENT,has_unrestricted_status,pat_1222,billing,,2025-01-01,2027-01-01
12959,CONSENT,has_unrestricted_status,pat_1222,research,,2025-01-01,2027-01-01
12960,CONSENT,has_unrestricted_status,pat_1222,marketing,,2025-01-01,2027-01-01
12961,CONSENT,has_unrestricted_status,pat_1223,diagnosis,,2025-01-01,2027-01-01
12962,CONSENT,has_unrestricted_status,pat_1223,billing,,2025-01-01,2027-01-01
12963,CONSENT,has_restriction,pat_1223,research,,2025-01-01,2027-01-01
12964,CONSENT,has_unrestricted_status,pat_1223,marketing,,2025-01-01,2027-01-01
12965,CONSENT,has_unrestricted_status,pat_1224,diagnosis,,2025-01-01,2027-01-01
12966,CONSENT,has_unrestricted_status,pat_1224,billing,,2025-01-01,2027-01-01
12967,CONSENT,has_restriction,pat_1224,research,,2025-01-01,2027-01-01
12968,CONSENT,has_restriction,pat_1224,marketing,,2025-01-01,2027-01-01
12969,CONSENT,has_unrestricted_status,pat_1225,diagnosis,,2025-01-01,2027-01-01
12970,CONSENT,has_unrestricted_status,pat_1225,billing,,2025-01-01,2027-01-01
12971,CONSENT,has_unrestricted_status,pat_1225,research,,2025-01-01,2027-01-01
12972,CONSENT,has_restriction,pat_1225,marketing,,2025-01-01,2027-01-01
12973,CONSENT,has_unrestricted_status,pat_1226,diagnosis,,2025-01-01,2027-01-01
12974,CONSENT,has_unrestricted_status,pat_1226,billing,,2025-01-01,2027-01-01
12975,CONSENT,has_restriction,pat_1226,research,,2025-01-01,2027-01-01
12976,CONSENT,has_unrestricted_status,pat_1226,marketing,,2025-01-01,2027-01-01
12977,CONSENT,has_unrestricted_status,pat_1227,diagnosis,,2025-01-01,2027-01-01
12978,CONSENT,has_unrestricted_status,pat_1227,billing,,2025-01-01,2027-01-01
12979,CONSENT,has_unrestricted_status,pat_1227,research,,2025-01-01,2027-01-01
12980,CONSENT,has_unrestricted_status,pat_1227,marketing,,2025-01-01,2027-01-01
12981,CONSENT,has_unrestricted_status,pat_1228,diagnosis,,2025-01-01,2027-01-01
12982,CONSENT,has_unrestricted_status,pat_1228,billing,,2025-01-01,2027-01-01
12983,CONSENT,has_unrestricted_status,pat_1228,research,,2025-01-01,2027-01-01
12984,CONSENT,has_restriction,pat_1228,marketing,,2025-01-01,2027-01-01
12985,CONSENT,has_unrestricted_status,pat_1229,diagnosis,,2025-01-01,2027-01-01
12986,CONSENT,has_unrestricted_status,pat_1229,billing,,2025-01-01,2027-01-01
12987,CONSENT,has_restriction,pat_1229,research,,2025-01-01,2027-01-01
12988,CONSENT,has_unrestricted_status,pat_1229,marketing,,2025-01-01,2027-01-01
12989,CONSENT,has_unrestricted_status,pat_1230,diagnosis,,2025-01-01,2027-01-01
12990,CONSENT,has_unrestricted_status,pat_1230,billing,,2025-01-01,2027-01-01
12991,CONSENT,has_unrestricted_status,pat_1230,research,,2025-01-01,2027-01-01
12992,CONSENT,has_unrestricted_status,pat_1230,marketing,,2025-01-01,2027-01-01
12993,CONSENT,has_unrestricted_status,pat_1231,diagnosis,,2025-01-01,2027-01-01
12994,CONSENT,has_unrestricted_status,pat_1231,billing,,2025-01-01,2027-01-01
12995,CONSENT,has_restriction,pat_1231,research,,2025-01-01,2027-01-01
12996,CONSENT,has_restriction,pat_1231,marketing,,2025-01-01,2027-01-01
12997,CONSENT,has_unrestricted_status,pat_1232,diagnosis,,2025-01-01,2027-01-01
12998,CONSENT,has_unrestricted_status,pat_1232,billing,,2025-01-01,2027-01-01
12999,CONSENT,has_unrestricted_status,pat_1232,research,,2025-01-01,2027-01-01
13000,CONSENT,has_restriction,pat_1232,marketing,,2025-01-01,2027-01-01
13001,CONSENT,has_unrestricted_status,pat_1233,diagnosis,,2025-01-01,2027-01-01
13002,CONSENT,has_unrestricted_status,pat_1233,billing,,2025-01-01,2027-01-01
13003,CONSENT,has_unrestricted_status,pat_1233,research,,2025-01-01,2027-01-01
13004,CONSENT,has_unrestricted_status,pat_1233,marketing,,2025-01-01,2027-01-01
13005,CONSENT,has_unrestricted_status,pat_1234,diagnosis,,2025-01-01,2027-01-01
13006,CONSENT,has_unrestricted_status,pat_1234,billing,,2025-01-01,2027-01-01
13007,CONSENT,has_unrestricted_status,pat_1234,research,,2025-01-01,2027-01-01
13008,CONSENT,has_unrestricted_status,pat_1234,marketing,,2025-01-01,2027-01-01
13009,CONSENT,has_unrestricted_status,pat_1235,diagnosis,,2025-01-01,2027-01-01
13010,CONSENT,has_unrestricted_status,pat_1235,billing,,2025-01-01,2027-01-01
13011,CONSENT,has_unrestricted_status,pat_1235,research,,2025-01-01,2027-01-01
13012,CONSENT,has_unrestricted_status,pat_1235,marketing,,2025-01-01,2027-01-01
13013,CONSENT,has_unrestricted_status,pat_1236,diagnosis,,2025-01-01,2027-01-01
13014,CONSENT,has_unrestricted_status,pat_1236,billing,,2025-01-01,2027-01-01
13015,CONSENT,has_unrestricted_status,pat_1236,research,,2025-01-01,2027-01-01
13016,CONSENT,has_unrestricted_status,pat_1236,marketing,,2025-01-01,2027-01-01
13017,CONSENT,has_unrestricted_status,pat_1237,diagnosis,,2025-01-01,2027-01-01
13018,CONSENT,has_unrestricted_status,pat_1237,billing,,2025-01-01,2027-01-01
13019,CONSENT,has_unrestricted_status,pat_1237,research,,2025-01-01,2027-01-01
13020,CONSENT,has_unrestricted_status,pat_1237,marketing,,2025-01-01,2027-01-01
13021,CONSENT,has_unrestricted_status,pat_1238,diagnosis,,2025-01-01,2027-01-01
13022,CONSENT,has_unrestricted_status,pat_1238,billing,,2025-01-01,2027-01-01
13023,CONSENT,has_unrestricted_status,pat_1238,research,,2025-01-01,2027-01-01
13024,CONSENT,has_unrestricted_status,pat_1238,marketing,,2025-01-01,2027-01-01
13025,CONSENT,has_unrestricted_status,pat_1239,diagnosis,,2025-01-01,2027-01-01
13026,CONSENT,has_unrestricted_status,pat_1239,billing,,2025-01-01,2027-01-01
13027,CONSENT,has_unrestricted_status,pat_1239,research,,2025-01-01,2027-01-01
13028,CONSENT,has_unrestricted_status,pat_1239,marketing,,2025-01-01,2027-01-01
13029,CONSENT,has_unrestricted_status,pat_1240,diagnosis,,2025-01-01,2027-01-01
13030,CONSENT,has_unrestricted_status,pat_1240,billing,,2025-01-01,2027-01-01
13031,CONSENT,has_unrestricted_status,pat_1240,research,,2025-01-01,2027-01-01
13032,CONSENT,has_restriction,pat_1240,marketing,,2025-01-01,2027-01-01
13033,CONSENT,has_unrestricted_status,pat_1241,diagnosis,,2025-01-01,2027-01-01
13034,CONSENT,has_unrestricted_status,pat_1241,billing,,2025-01-01,2027-01-01
13035,CONSENT,has_unrestricted_status,pat_1241,research,,2025-01-01,2027-01-01
13036,CONSENT,has_unrestricted_status,pat_1241,marketing,,2025-01-01,2027-01-01
13037,CONSENT,has_unrestricted_status,pat_1242,diagnosis,,2025-01-01,2027-01-01
13038,CONSENT,has_unrestricted_status,pat_1242,billing,,2025-01-01,2027-01-01
13039,CONSENT,has_unrestricted_status,pat_1242,research,,2025-01-01,2027-01-01
13040,CONSENT,has_unrestricted_status,pat_1242,marketing,,2025-01-01,2027-01-01
13041,CONSENT,has_unrestricted_status,pat_1243,diagnosis,,2025-01-01,2027-01-01
13042,CONSENT,has_unrestricted_status,pat_1243,billing,,2025-01-01,2027-01-01
13043,CONSENT,has_restriction,pat_1243,research,,2025-01-01,2027-01-01
13044,CONSENT,has_restriction,pat_1243,marketing,,2025-01-01,2027-01-01
13045,CONSENT,has_unrestricted_status,pat_1244,diagnosis,,2025-01-01,2027-01-01
13046,CONSENT,has_unrestricted_status,pat_1244,billing,,2025-01-01,2027-01-01
13047,CONSENT,has_unrestricted_status,pat_1244,research,,2025-01-01,2027-01-01
13048,CONSENT,has_unrestricted_status,pat_1244,marketing,,2025-01-01,2027-01-01
13049,CONSENT,has_unrestricted_status,pat_1245,diagnosis,,2025-01-01,2027-01-01
13050,CONSENT,has_unrestricted_status,pat_1245,billing,,2025-01-01,2027-01-01
13051,CONSENT,has_unrestricted_status,pat_1245,research,,2025-01-01,2027-01-01
13052,CONSENT,has_unrestricted_status,pat_1245,marketing,,2025-01-01,2027-01-01
13053,CONSENT,has_unrestricted_status,pat_1246,diagnosis,,2025-01-01,2027-01-01
13054,CONSENT,has_unrestricted_status,pat_1246,billing,,2025-01-01,2027-01-01
13055,CONSENT,has_unrestricted_status,pat_1246,research,,2025-01-01,2027-01-01
13056,CONSENT,has_unrestricted_status,pat_1246,marketing,,2025-01-01,2027-01-01
13057,CONSENT,has_unrestricted_status,pat_1247,diagnosis,,2025-01-01,2027-01-01
13058,CONSENT,has_unrestricted_status,pat_1247,billing,,2025-01-01,2027-01-01
13059,CONSENT,has_restriction,pat_1247,research,,2025-01-01,2027-01-01
13060,CONSENT,has_restriction,pat_1247,marketing,,2025-01-01,2027-01-01
13061,CONSENT,has_unrestricted_status,pat_1248,diagnosis,,2025-01-01,2027-01-01
13062,CONSENT,has_unrestricted_status,pat_1248,billing,,2025-01-01,2027-01-01
13063,CONSENT,has_restriction,pat_1248,research,,2025-01-01,2027-01-01
13064,CONSENT,has_unrestricted_status,pat_1248,marketing,,2025-01-01,2027-01-01
13065,CONSENT,has_unrestricted_status,pat_1249,diagnosis,,2025-01-01,2027-01-01
13066,CONSENT,has_unrestricted_status,pat_1249,billing,,2025-01-01,2027-01-01
13067,CONSENT,has_unrestricted_status,pat_1249,research,,2025-01-01,2027-01-01
13068,CONSENT,has_unrestricted_status,pat_1249,marketing,,2025-01-01,2027-01-01
13069,CONSENT,has_unrestricted_status,pat_1250,diagnosis,,2025-01-01,2027-01-01
13070,CONSENT,has_unrestricted_status,pat_1250,billing,,2025-01-01,2027-01-01
13071,CONSENT,has_unrestricted_status,pat_1250,research,,2025-01-01,2027-01-01
13072,CONSENT,has_restriction,pat_1250,marketing,,2025-01-01,2027-01-01
13073,CONSENT,has_unrestricted_status,pat_1251,diagnosis,,2025-01-01,2027-01-01
13074,CONSENT,has_unrestricted_status,pat_1251,billing,,2025-01-01,2027-01-01
13075,CONSENT,has_unrestricted_status,pat_1251,research,,2025-01-01,2027-01-01
13076,CONSENT,has_restriction,pat_1251,marketing,,2025-01-01,2027-01-01
13077,CONSENT,has_unrestricted_status,pat_1252,diagnosis,,2025-01-01,2027-01-01
13078,CONSENT,has_unrestricted_status,pat_1252,billing,,2025-01-01,2027-01-01
13079,CONSENT,has_unrestricted_status,pat_1252,research,,2025-01-01,2027-01-01
13080,CONSENT,has_unrestricted_status,pat_1252,marketing,,2025-01-01,2027-01-01
13081,CONSENT,has_unrestricted_status,pat_1253,diagnosis,,2025-01-01,2027-01-01
13082,CONSENT,has_unrestricted_status,pat_1253,billing,,2025-01-01,2027-01-01
13083,CONSENT,has_unrestricted_status,pat_1253,research,,2025-01-01,2027-01-01
13084,CONSENT,has_restriction,pat_1253,marketing,,2025-01-01,2027-01-01
13085,CONSENT,has_unrestricted_status,pat_1254,diagnosis,,2025-01-01,2027-01-01
13086,CONSENT,has_unrestricted_status,pat_1254,billing,,2025-01-01,2027-01-01
13087,CONSENT,has_unrestricted_status,pat_1254,research,,2025-01-01,2027-01-01
13088,CONSENT,has_restriction,pat_1254,marketing,,2025-01-01,2027-01-01
13089,CONSENT,has_unrestricted_status,pat_1255,diagnosis,,2025-01-01,2027-01-01
13090,CONSENT,has_unrestricted_status,pat_1255,billing,,2025-01-01,2027-01-01
13091,CONSENT,has_unrestricted_status,pat_1255,research,,2025-01-01,2027-01-01
13092,CONSENT,has_restriction,pat_1255,marketing,,2025-01-01,2027-01-01
13093,CONSENT,has_unrestricted_status,pat_1256,diagnosis,,2025-01-01,2027-01-01
13094,CONSENT,has_unrestricted_status,pat_1256,billing,,2025-01-01,2027-01-01
13095,CONSENT,has_unrestricted_status,pat_1256,research,,2025-01-01,2027-01-01
13096,CONSENT,has_restriction,pat_1256,marketing,,2025-01-01,2027-01-01
13097,CONSENT,has_unrestricted_status,pat_1257,diagnosis,,2025-01-01,2027-01-01
13098,CONSENT,has_unrestricted_status,pat_1257,billing,,2025-01-01,2027-01-01
13099,CONSENT,has_unrestricted_status,pat_1257,research,,2025-01-01,2027-01-01
13100,CONSENT,has_restriction,pat_1257,marketing,,2025-01-01,2027-01-01
13101,CONSENT,has_unrestricted_status,pat_1258,diagnosis,,2025-01-01,2027-01-01
13102,CONSENT,has_unrestricted_status,pat_1258,billing,,2025-01-01,2027-01-01
13103,CONSENT,has_unrestricted_status,pat_1258,research,,2025-01-01,2027-01-01
13104,CONSENT,has_unrestricted_status,pat_1258,marketing,,2025-01-01,2027-01-01
13105,CONSENT,has_unrestricted_status,pat_1259,diagnosis,,2025-01-01,2027-01-01
13106,CONSENT,has_unrestricted_status,pat_1259,billing,,2025-01-01,2027-01-01
13107,CONSENT,has_restriction,pat_1259,research,,2025-01-01,2027-01-01
13108,CONSENT,has_restriction,pat_1259,marketing,,2025-01-01,2027-01-01
13109,CONSENT,has_unrestricted_status,pat_1260,diagnosis,,2025-01-01,2027-01-01
13110,CONSENT,has_unrestricted_status,pat_1260,billing,,2025-01-01,2027-01-01
13111,CONSENT,has_restriction,pat_1260,research,,2025-01-01,2027-01-01
13112,CONSENT,has_restriction,pat_1260,marketing,,2025-01-01,2027-01-01
13113,CONSENT,has_unrestricted_status,pat_1261,diagnosis,,2025-01-01,2027-01-01
13114,CONSENT,has_unrestricted_status,pat_1261,billing,,2025-01-01,2027-01-01
13115,CONSENT,has_unrestricted_status,pat_1261,research,,2025-01-01,2027-01-01
13116,CONSENT,has_unrestricted_status,pat_1261,marketing,,2025-01-01,2027-01-01
13117,CONSENT,has_unrestricted_status,pat_1262,diagnosis,,2025-01-01,2027-01-01
13118,CONSENT,has_unrestricted_status,pat_1262,billing,,2025-01-01,2027-01-01
13119,CONSENT,has_unrestricted_status,pat_1262,research,,2025-01-01,2027-01-01
13120,CONSENT,has_unrestricted_status,pat_1262,marketing,,2025-01-01,2027-01-01
13121,CONSENT,has_unrestricted_status,pat_1263,diagnosis,,2025-01-01,2027-01-01
13122,CONSENT,has_unrestricted_status,pat_1263,billing,,2025-01-01,2027-01-01
13123,CONSENT,has_restriction,pat_1263,research,,2025-01-01,2027-01-01
13124,CONSENT,has_unrestricted_status,pat_1263,marketing,,2025-01-01,2027-01-01
13125,CONSENT,has_unrestricted_status,pat_1264,diagnosis,,2025-01-01,2027-01-01
13126,CONSENT,has_unrestricted_status,pat_1264,billing,,2025-01-01,2027-01-01
13127,CONSENT,has_restriction,pat_1264,research,,2025-01-01,2027-01-01
13128,CONSENT,has_restriction,pat_1264,marketing,,2025-01-01,2027-01-01
13129,CONSENT,has_unrestricted_status,pat_1265,diagnosis,,2025-01-01,2027-01-01
13130,CONSENT,has_unrestricted_status,pat_1265,billing,,2025-01-01,2027-01-01
13131,CONSENT,has_restriction,pat_1265,research,,2025-01-01,2027-01-01
13132,CONSENT,has_restriction,pat_1265,marketing,,2025-01-01,2027-01-01
13133,CONSENT,has_unrestricted_status,pat_1266,diagnosis,,2025-01-01,2027-01-01
13134,CONSENT,has_unrestricted_status,pat_1266,billing,,2025-01-01,2027-01-01
13135,CONSENT,has_unrestricted_status,pat_1266,research,,2025-01-01,2027-01-01
13136,CONSENT,has_unrestricted_status,pat_1266,marketing,,2025-01-01,2027-01-01
13137,CONSENT,has_unrestricted_status,pat_1267,diagnosis,,2025-01-01,2027-01-01
13138,CONSENT,has_unrestricted_status,pat_1267,billing,,2025-01-01,2027-01-01
13139,CONSENT,has_unrestricted_status,pat_1267,research,,2025-01-01,2027-01-01
13140,CONSENT,has_unrestricted_status,pat_1267,marketing,,2025-01-01,2027-01-01
13141,CONSENT,has_unrestricted_status,pat_1268,diagnosis,,2025-01-01,2027-01-01
13142,CONSENT,has_unrestricted_status,pat_1268,billing,,2025-01-01,2027-01-01
13143,CONSENT,has_restriction,pat_1268,research,,2025-01-01,2027-01-01
13144,CONSENT,has_restriction,pat_1268,marketing,,2025-01-01,2027-01-01
13145,CONSENT,has_unrestricted_status,pat_1269,diagnosis,,2025-01-01,2027-01-01
13146,CONSENT,has_unrestricted_status,pat_1269,billing,,2025-01-01,2027-01-01
13147,CONSENT,has_unrestricted_status,pat_1269,research,,2025-01-01,2027-01-01
13148,CONSENT,has_restriction,pat_1269,marketing,,2025-01-01,2027-01-01
13149,CONSENT,has_unrestricted_status,pat_1270,diagnosis,,2025-01-01,2027-01-01
13150,CONSENT,has_unrestricted_status,pat_1270,billing,,2025-01-01,2027-01-01
13151,CONSENT,has_unrestricted_status,pat_1270,research,,2025-01-01,2027-01-01
13152,CONSENT,has_restriction,pat_1270,marketing,,2025-01-01,2027-01-01
13153,CONSENT,has_unrestricted_status,pat_1271,diagnosis,,2025-01-01,2027-01-01
13154,CONSENT,has_unrestricted_status,pat_1271,billing,,2025-01-01,2027-01-01
13155,CONSENT,has_unrestricted_status,pat_1271,research,,2025-01-01,2027-01-01
13156,CONSENT,has_unrestricted_status,pat_1271,marketing,,2025-01-01,2027-01-01
13157,CONSENT,has_unrestricted_status,pat_1272,diagnosis,,2025-01-01,2027-01-01
13158,CONSENT,has_unrestricted_status,pat_1272,billing,,2025-01-01,2027-01-01
13159,CONSENT,has_unrestricted_status,pat_1272,research,,2025-01-01,2027-01-01
13160,CONSENT,has_restriction,pat_1272,marketing,,2025-01-01,2027-01-01
13161,CONSENT,has_unrestricted_status,pat_1273,diagnosis,,2025-01-01,2027-01-01
13162,CONSENT,has_unrestricted_status,pat_1273,billing,,2025-01-01,2027-01-01
13163,CONSENT,has_restriction,pat_1273,research,,2025-01-01,2027-01-01
13164,CONSENT,has_unrestricted_status,pat_1273,marketing,,2025-01-01,2027-01-01
13165,CONSENT,has_unrestricted_status,pat_1274,diagnosis,,2025-01-01,2027-01-01
13166,CONSENT,has_unrestricted_status,pat_1274,billing,,2025-01-01,2027-01-01
13167,CONSENT,has_unrestricted_status,pat_1274,research,,2025-01-01,2027-01-01
13168,CONSENT,has_unrestricted_status,pat_1274,marketing,,2025-01-01,2027-01-01
13169,CONSENT,has_unrestricted_status,pat_1275,diagnosis,,2025-01-01,2027-01-01
13170,CONSENT,has_unrestricted_status,pat_1275,billing,,2025-01-01,2027-01-01
13171,CONSENT,has_unrestricted_status,pat_1275,research,,2025-01-01,2027-01-01
13172,CONSENT,has_unrestricted_status,pat_1275,marketing,,2025-01-01,2027-01-01
13173,CONSENT,has_unrestricted_status,pat_1276,diagnosis,,2025-01-01,2027-01-01
13174,CONSENT,has_unrestricted_status,pat_1276,billing,,2025-01-01,2027-01-01
13175,CONSENT,has_unrestricted_status,pat_1276,research,,2025-01-01,2027-01-01
13176,CONSENT,has_restriction,pat_1276,marketing,,2025-01-01,2027-01-01
13177,CONSENT,has_unrestricted_status,pat_1277,diagnosis,,2025-01-01,2027-01-01
13178,CONSENT,has_unrestricted_status,pat_1277,billing,,2025-01-01,2027-01-01
13179,CONSENT,has_unrestricted_status,pat_1277,research,,2025-01-01,2027-01-01
13180,CONSENT,has_unrestricted_status,pat_1277,marketing,,2025-01-01,2027-01-01
13181,CONSENT,has_unrestricted_status,pat_1278,diagnosis,,2025-01-01,2027-01-01
13182,CONSENT,has_unrestricted_status,pat_1278,billing,,2025-01-01,2027-01-01
13183,CONSENT,has_unrestricted_status,pat_1278,research,,2025-01-01,2027-01-01
13184,CONSENT,has_unrestricted_status,pat_1278,marketing,,2025-01-01,2027-01-01
13185,CONSENT,has_unrestricted_status,pat_1279,diagnosis,,2025-01-01,2027-01-01
13186,CONSENT,has_unrestricted_status,pat_1279,billing,,2025-01-01,2027-01-01
13187,CONSENT,has_unrestricted_status,pat_1279,research,,2025-01-01,2027-01-01
13188,CONSENT,has_unrestricted_status,pat_1279,marketing,,2025-01-01,2027-01-01
13189,CONSENT,has_unrestricted_status,pat_1280,diagnosis,,2025-01-01,2027-01-01
13190,CONSENT,has_unrestricted_status,pat_1280,billing,,2025-01-01,2027-01-01
13191,CONSENT,has_unrestricted_status,pat_1280,research,,2025-01-01,2027-01-01
13192,CONSENT,has_unrestricted_status,pat_1280,marketing,,2025-01-01,2027-01-01
13193,CONSENT,has_unrestricted_status,pat_1281,diagnosis,,2025-01-01,2027-01-01
13194,CONSENT,has_unrestricted_status,pat_1281,billing,,2025-01-01,2027-01-01
13195,CONSENT,has_unrestricted_status,pat_1281,research,,2025-01-01,2027-01-01
13196,CONSENT,has_unrestricted_status,pat_1281,marketing,,2025-01-01,2027-01-01
13197,CONSENT,has_unrestricted_status,pat_1282,diagnosis,,2025-01-01,2027-01-01
13198,CONSENT,has_unrestricted_status,pat_1282,billing,,2025-01-01,2027-01-01
13199,CONSENT,has_restriction,pat_1282,research,,2025-01-01,2027-01-01
13200,CONSENT,has_unrestricted_status,pat_1282,marketing,,2025-01-01,2027-01-01
13201,CONSENT,has_unrestricted_status,pat_1283,diagnosis,,2025-01-01,2027-01-01
13202,CONSENT,has_unrestricted_status,pat_1283,billing,,2025-01-01,2027-01-01
13203,CONSENT,has_unrestricted_status,pat_1283,research,,2025-01-01,2027-01-01
13204,CONSENT,has_unrestricted_status,pat_1283,marketing,,2025-01-01,2027-01-01
13205,CONSENT,has_unrestricted_status,pat_1284,diagnosis,,2025-01-01,2027-01-01
13206,CONSENT,has_unrestricted_status,pat_1284,billing,,2025-01-01,2027-01-01
13207,CONSENT,has_restriction,pat_1284,research,,2025-01-01,2027-01-01
13208,CONSENT,has_unrestricted_status,pat_1284,marketing,,2025-01-01,2027-01-01
13209,CONSENT,has_unrestricted_status,pat_1285,diagnosis,,2025-01-01,2027-01-01
13210,CONSENT,has_unrestricted_status,pat_1285,billing,,2025-01-01,2027-01-01
13211,CONSENT,has_unrestricted_status,pat_1285,research,,2025-01-01,2027-01-01
13212,CONSENT,has_unrestricted_status,pat_1285,marketing,,2025-01-01,2027-01-01
13213,CONSENT,has_unrestricted_status,pat_1286,diagnosis,,2025-01-01,2027-01-01
13214,CONSENT,has_unrestricted_status,pat_1286,billing,,2025-01-01,2027-01-01
13215,CONSENT,has_unrestricted_status,pat_1286,research,,2025-01-01,2027-01-01
13216,CONSENT,has_unrestricted_status,pat_1286,marketing,,2025-01-01,2027-01-01
13217,CONSENT,has_unrestricted_status,pat_1287,diagnosis,,2025-01-01,2027-01-01
13218,CONSENT,has_unrestricted_status,pat_1287,billing,,2025-01-01,2027-01-01
13219,CONSENT,has_restriction,pat_1287,research,,2025-01-01,2027-01-01
13220,CONSENT,has_unrestricted_status,pat_1287,marketing,,2025-01-01,2027-01-01
13221,CONSENT,has_unrestricted_status,pat_1288,diagnosis,,2025-01-01,2027-01-01
13222,CONSENT,has_unrestricted_status,pat_1288,billing,,2025-01-01,2027-01-01
13223,CONSENT,has_unrestricted_status,pat_1288,research,,2025-01-01,2027-01-01
13224,CONSENT,has_unrestricted_status,pat_1288,marketing,,2025-01-01,2027-01-01
13225,CONSENT,has_unrestricted_status,pat_1289,diagnosis,,2025-01-01,2027-01-01
13226,CONSENT,has_unrestricted_status,pat_1289,billing,,2025-01-01,2027-01-01
13227,CONSENT,has_restriction,pat_1289,research,,2025-01-01,2027-01-01
13228,CONSENT,has_unrestricted_status,pat_1289,marketing,,2025-01-01,2027-01-01
13229,CONSENT,has_unrestricted_status,pat_1290,diagnosis,,2025-01-01,2027-01-01
13230,CONSENT,has_unrestricted_status,pat_1290,billing,,2025-01-01,2027-01-01
13231,CONSENT,has_unrestricted_status,pat_1290,research,,2025-01-01,2027-01-01
13232,CONSENT,has_unrestricted_status,pat_1290,marketing,,2025-01-01,2027-01-01
13233,CONSENT,has_unrestricted_status,pat_1291,diagnosis,,2025-01-01,2027-01-01
13234,CONSENT,has_unrestricted_status,pat_1291,billing,,2025-01-01,2027-01-01
