log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_199054,doc_27,read_phi,phi_rec_1990,0,1,0,diagnosis,2025-06-06T00:05:38,benign
log_199055,bclerk_4,read_phi,phi_rec_975,0,0,1,billing,2025-05-04T10:34:23,benign
log_199056,doc_30,read_phi,phi_rec_905,0,0,0,billing,2025-01-19T04:00:47,benign
log_199057,bclerk_13,read_phi,phi_rec_1591,0,0,1,billing,2025-05-07T10:22:57,benign
log_199058,doc_32,read_phi,phi_rec_579,0,0,0,billing,2025-07-21T20:23:51,benign
log_199059,doc_45,read_phi,phi_rec_1260,1,1,0,diagnosis,2025-02-05T05:33:23,benign
log_199060,doc_45,read_phi,phi_rec_79,0,0,0,billing,2025-08-16T07:00:19,benign
log_199061,doc_48,read_phi,phi_rec_1191,0,0,0,marketing,2025-01-04T18:38:35,benign
log_199062,doc_12,read_phi,phi_rec_1603,0,0,0,billing,2025-05-24T16:09:29,benign
log_199063,doc_13,read_phi,phi_rec_1296,0,0,0,billing,2025-04-05T10:53:31,benign
log_199064,doc_3,read_phi,phi_rec_1833,0,0,0,marketing,2025-05-16T03:20:22,benign
log_199065,bclerk_2,read_phi,phi_rec_1916,0,0,1,billing,2025-02-28T06:41:02,benign
log_199066,bclerk_12,read_phi,phi_rec_1352,0,0,1,billing,2025-08-17T19:42:03,benign
log_199067,bclerk_2,read_phi,phi_rec_115,0,0,1,billing,2025-08-25T07:07:28,benign
log_199068,doc_5,read_phi,phi_rec_90,1,1,0,diagnosis,2025-06-11T10:25:54,benign
log_199069,doc_5,read_phi,phi_rec_559,1,0,0,diagnosis,2025-04-06T14:04:24,benign
log_199070,doc_30,read_phi,phi_rec_1737,1,0,0,research,2025-02-21T00:27:09,benign
log_199071,doc_26,read_phi,phi_rec_1725,1,1,0,diagnosis,2025-02-15T23:48:37,benign
log_199072,doc_7,read_phi,phi_rec_978,0,0,0,billing,2025-03-20T09:03:31,benign
log_199073,doc_22,read_phi,phi_rec_1541,1,1,0,research,2025-07-21T19:33:10,benign
log_199074,doc_24,read_phi,phi_rec_618,1,1,0,diagnosis,2025-07-05T14:56:06,benign
log_199075,doc_48,read_phi,phi_rec_1307,1,1,0,research,2025-04-09T16:50:49,benign
log_199076,doc_21,read_phi,phi_rec_82,0,0,0,billing,2025-06-03T10:31:13,benign
log_199077,doc_27,read_phi,phi_rec_1550,1,1,0,diagnosis,2025-06-26T23:01:50,benign
log_199078,doc_27,read_phi,phi_rec_391,0,0,0,marketing,2025-01-30T21:02:38,benign
log_199079,bclerk_14,read_phi,phi_rec_1056,0,0,1,billing,2025-06-30T21:14:06,benign
log_199080,doc_44,read_phi,phi_rec_1908,0,0,0,marketing,2025-04-17T03:50:28,benign
log_199081,bclerk_0,read_phi,phi_rec_1608,0,0,1,marketing,2025-02-17T05:38:46,violation_gdpr_art18
log_199082,doc_3,read_phi,phi_rec_1833,0,0,0,billing,2025-01-29T08:40:11,benign
log_199083,doc_3,read_phi,phi_rec_468,0,0,0,marketing,2025-04-21T17:31:33,benign
log_199084,doc_12,read_phi,phi_rec_1785,0,0,0,marketing,2025-06-12T00:11:02,benign
log_199085,doc_10,read_phi,phi_rec_1419,0,1,0,research,2025-05-02T18:47:31,benign
log_199086,bclerk_13,read_phi,phi_rec_1830,0,0,1,billing,2025-02-13T18:19:15,benign
log_199087,doc_19,read_phi,phi_rec_25,0,0,0,marketing,2025-01-14T09:24:39,benign
log_199088,doc_20,read_phi,phi_rec_1546,0,0,0,marketing,2025-01-29T10:16:09,benign
log_199089,doc_40,read_phi,phi_rec_1029,0,0,0,billing,2025-03-04T13:14:16,benign
log_199090,doc_12,read_phi,phi_rec_689,1,1,0,research,2025-04-13T22:17:32,benign
log_199091,doc_26,read_phi,phi_rec_870,0,0,0,billing,2025-01-17T16:51:57,benign
log_199092,doc_23,read_phi,phi_rec_1937,0,1,0,diagnosis,2025-08-12T16:12:47,benign
log_199093,doc_34,read_phi,phi_rec_517,0,0,0,research,2025-05-14T13:59:13,benign
log_199094,bclerk_13,read_phi,phi_rec_721,0,0,1,billing,2025-06-26T09:39:53,benign
log_199095,bclerk_3,read_phi,phi_rec_189,0,0,1,billing,2025-02-12T08:00:44,benign
log_199096,doc_21,read_phi,phi_rec_1137,1,1,0,diagnosis,2025-02-01T05:36:08,benign
log_199097,bclerk_2,read_phi,phi_rec_401,0,0,1,billing,2025-07-20T00:50:13,benign
log_199098,doc_27,read_phi,phi_rec_723,1,1,0,research,2025-01-28T02:43:28,benign
log_199099,bclerk_5,read_phi,phi_rec_1774,0,0,1,billing,2025-01-10T13:30:05,benign
log_199100,doc_19,read_phi,phi_rec_614,1,1,0,research,2025-05-07T14:44:06,benign
log_199101,doc_3,read_phi,phi_rec_1958,0,0,0,marketing,2025-06-01T18:20:23,benign
log_199102,bclerk_1,read_phi,phi_rec_1213,0,0,1,billing,2025-02-20T19:34:56,benign
log_199103,doc_32,read_phi,phi_rec_1780,0,0,0,billing,2025-04-16T23:32:36,benign
log_199104,doc_18,read_phi,phi_rec_790,0,0,0,billing,2025-07-14T02:06:40,benign
log_199105,doc_38,read_phi,phi_rec_900,1,1,0,diagnosis,2025-05-21T08:18:08,benign
log_199106,doc_3,read_phi,phi_rec_187,1,1,0,research,2025-05-28T18:52:49,benign
log_199107,doc_8,read_phi,phi_rec_1422,0,0,0,billing,2025-05-24T20:01:04,benign
log_199108,doc_15,read_phi,phi_rec_95,1,1,0,research,2025-01-29T00:51:17,benign
log_199109,doc_12,read_phi,phi_rec_1761,1,1,0,diagnosis,2025-08-20T18:27:41,benign
log_199110,doc_48,read_phi,phi_rec_1200,1,1,0,research,2025-03-12T22:10:29,benign
log_199111,bclerk_6,read_phi,phi_rec_948,0,0,1,billing,2025-01-13T13:16:55,benign
log_199112,doc_10,read_phi,phi_rec_1656,0,0,0,diagnosis,2025-03-29T22:35:49,benign
log_199113,doc_42,read_phi,phi_rec_1357,0,0,0,billing,2025-01-11T21:38:38,benign
log_199114,bclerk_3,read_phi,phi_rec_721,0,0,1,billing,2025-06-20T18:07:07,benign
log_199115,doc_22,read_phi,phi_rec_1691,1,1,0,diagnosis,2025-07-20T18:52:41,benign
log_199116,bclerk_2,read_phi,phi_rec_763,0,1,0,billing,2025-01-03T01:59:14,violation_hipaa_min_necessary
log_199117,doc_43,read_phi,phi_rec_107,0,0,0,marketing,2025-02-25T01:41:39,benign
log_199118,doc_3,read_phi,phi_rec_1181,1,1,0,diagnosis,2025-06-22T16:40:27,benign
log_199119,doc_27,read_phi,phi_rec_1664,1,1,0,diagnosis,2025-05-05T00:40:22,benign
log_199120,doc_48,read_phi,phi_rec_811,1,1,0,research,2025-06-22T22:25:47,benign
log_199121,doc_47,read_phi,phi_rec_254,1,1,0,research,2025-03-10T07:02:45,benign
log_199122,bclerk_14,read_phi,phi_rec_823,0,0,1,billing,2025-01-22T21:18:36,benign
log_199123,doc_20,read_phi,phi_rec_850,1,1,0,diagnosis,2025-03-06T08:20:36,benign
log_199124,doc_14,read_phi,phi_rec_1206,0,0,0,billing,2025-08-07T09:49:11,benign
log_199125,doc_12,read_phi,phi_rec_343,1,0,0,diagnosis,2025-08-14T04:34:15,benign
log_199126,doc_24,read_phi,phi_rec_1815,0,1,0,research,2025-07-20T03:22:45,benign
log_199127,doc_18,read_phi,phi_rec_1482,1,1,0,diagnosis,2025-02-08T10:46:16,benign
log_199128,doc_42,read_phi,phi_rec_1242,0,0,0,billing,2025-08-05T03:37:11,benign
log_199129,doc_45,read_phi,phi_rec_1740,0,0,0,billing,2025-02-03T00:47:54,benign
log_199130,doc_40,read_phi,phi_rec_525,0,0,0,billing,2025-01-03T04:32:01,benign
log_199131,bclerk_12,read_phi,phi_rec_270,0,0,1,billing,2025-04-23T07:00:58,benign
log_199132,doc_28,read_phi,phi_rec_1651,1,1,0,diagnosis,2025-08-11T20:50:25,benign
log_199133,bclerk_9,read_phi,phi_rec_983,0,0,1,billing,2025-03-22T14:06:19,benign
log_199134,doc_7,read_phi,phi_rec_176,1,1,0,diagnosis,2025-07-19T18:21:33,benign
log_199135,doc_25,read_phi,phi_rec_472,0,0,0,marketing,2025-07-16T01:18:01,benign
log_199136,doc_22,read_phi,phi_rec_752,0,0,0,billing,2025-06-03T15:12:40,benign
log_199137,bclerk_1,read_phi,phi_rec_1209,0,1,0,billing,2025-02-19T03:34:11,violation_hipaa_min_necessary
log_199138,doc_46,read_phi,phi_rec_145,0,0,0,marketing,2025-02-08T06:20:02,benign
log_199139,doc_40,read_phi,phi_rec_1226,0,0,0,marketing,2025-02-25T09:25:29,benign
log_199140,doc_35,read_phi,phi_rec_1799,0,0,0,billing,2025-08-09T02:10:11,benign
log_199141,bclerk_2,read_phi,phi_rec_1587,0,0,1,billing,2025-06-27T00:13:55,benign
log_199142,doc_6,read_phi,phi_rec_438,0,0,0,billing,2025-01-27T04:12:07,benign
log_199143,doc_45,read_phi,phi_rec_1974,0,0,0,billing,2025-06-07T19:07:29,benign
log_199144,doc_38,read_phi,phi_rec_550,1,1,0,research,2025-04-03T03:56:53,benign
log_199145,doc_35,read_phi,phi_rec_86,0,0,0,marketing,2025-04-24T08:27:40,benign
log_199146,doc_6,read_phi,phi_rec_512,0,0,0,billing,2025-07-24T15:49:00,benign
log_199147,doc_3,read_phi,phi_rec_154,1,0,0,research,2025-05-24T18:30:19,benign
log_199148,doc_27,read_phi,phi_rec_1247,0,0,0,billing,2025-01-19T04:53:48,benign
log_199149,doc_1,read_phi,phi_rec_785,0,0,0,billing,2025-04-06T22:08:38,benign
log_199150,bclerk_5,read_phi,phi_rec_581,0,0,1,billing,2025-03-18T21:21:04,benign
log_199151,doc_33,read_phi,phi_rec_43,0,0,0,marketing,2025-02-12T19:26:37,benign
log_199152,doc_24,read_phi,phi_rec_1993,1,1,0,diagnosis,2025-03-06T02:47:56,benign
log_199153,doc_0,read_phi,phi_rec_1243,0,0,0,billing,2025-07-09T10:41:08,benign
log_199154,doc_13,read_phi,phi_rec_763,0,0,0,billing,2025-06-21T05:10:40,benign
log_199155,doc_47,read_phi,phi_rec_685,1,1,0,research,2025-08-26T11:29:57,benign
log_199156,bclerk_2,read_phi,phi_rec_1706,0,0,1,billing,2025-04-15T01:10:59,benign
log_199157,doc_11,read_phi,phi_rec_1823,0,1,0,diagnosis,2025-03-23T14:36:12,benign
log_199158,doc_29,read_phi,phi_rec_643,1,1,0,research,2025-07-24T11:54:37,benign
log_199159,doc_13,read_phi,phi_rec_1239,1,1,0,diagnosis,2025-01-07T05:47:08,benign
log_199160,doc_31,read_phi,phi_rec_1321,0,0,0,marketing,2025-07-20T13:34:41,benign
log_199161,doc_15,read_phi,phi_rec_1916,1,0,0,diagnosis,2025-08-20T09:41:43,benign
log_199162,doc_46,read_phi,phi_rec_1350,1,1,0,diagnosis,2025-05-03T11:21:32,benign
log_199163,doc_23,read_phi,phi_rec_392,0,0,0,marketing,2025-03-31T06:20:34,benign
log_199164,doc_40,read_phi,phi_rec_674,0,0,0,marketing,2025-01-20T05:01:50,benign
log_199165,doc_18,read_phi,phi_rec_88,1,0,0,diagnosis,2025-05-01T07:40:06,benign
log_199166,bclerk_10,read_phi,phi_rec_902,0,0,1,billing,2025-05-06T10:44:31,benign
log_199167,doc_49,read_phi,phi_rec_1220,1,1,0,diagnosis,2025-02-19T21:49:36,benign
log_199168,doc_24,read_phi,phi_rec_618,0,0,0,marketing,2025-05-25T20:19:47,benign
log_199169,doc_3,read_phi,phi_rec_1248,0,0,0,billing,2025-07-13T18:56:15,benign
log_199170,bclerk_11,read_phi,phi_rec_1410,0,0,1,billing,2025-03-26T21:21:24,benign
log_199171,doc_16,read_phi,phi_rec_609,0,0,0,marketing,2025-08-08T09:48:00,benign
log_199172,doc_14,read_phi,phi_rec_158,0,0,0,billing,2025-03-27T16:04:19,benign
log_199173,doc_2,read_phi,phi_rec_1555,0,1,0,diagnosis,2025-01-31T05:42:20,benign
log_199174,bclerk_4,read_phi,phi_rec_446,0,0,1,billing,2025-08-13T06:31:43,benign
log_199175,bclerk_0,read_phi,phi_rec_1804,0,0,1,billing,2025-05-17T23:52:26,benign
log_199176,doc_33,read_phi,phi_rec_340,0,0,0,marketing,2025-02-08T00:51:22,benign
log_199177,bclerk_2,read_phi,phi_rec_554,0,0,1,billing,2025-03-13T19:25:57,benign
log_199178,bclerk_0,read_phi,phi_rec_1378,0,0,1,marketing,2025-06-21T14:57:06,violation_gdpr_art18
log_199179,doc_39,read_phi,phi_rec_1788,0,0,0,billing,2025-02-20T11:42:27,benign
log_199180,doc_20,read_phi,phi_rec_36,1,0,0,diagnosis,2025-05-04T00:02:19,benign
log_199181,doc_14,read_phi,phi_rec_1925,0,0,0,billing,2025-05-20T08:46:27,benign
log_199182,doc_46,read_phi,phi_rec_214,1,1,0,diagnosis,2025-04-12T18:09:27,benign
log_199183,doc_22,read_phi,phi_rec_746,0,0,0,billing,2025-02-10T10:08:09,benign
log_199184,doc_21,read_phi,phi_rec_1399,0,0,0,marketing,2025-07-08T11:30:12,benign
log_199185,doc_28,read_phi,phi_rec_1185,0,0,0,billing,2025-02-02T01:00:23,benign
log_199186,doc_43,read_phi,phi_rec_330,0,0,0,marketing,2025-03-30T01:35:16,benign
log_199187,doc_35,read_phi,phi_rec_792,1,1,0,diagnosis,2025-04-24T23:41:10,benign
log_199188,doc_26,read_phi,phi_rec_640,1,1,0,research,2025-05-27T04:55:10,benign
log_199189,doc_2,read_phi,phi_rec_1902,0,0,0,billing,2025-07-26T17:07:08,benign
log_199190,doc_16,read_phi,phi_rec_1565,1,0,0,diagnosis,2025-08-22T18:36:41,benign
log_199191,doc_19,read_phi,phi_rec_801,0,0,0,marketing,2025-07-19T20:59:47,benign
log_199192,doc_45,read_phi,phi_rec_542,0,0,0,diagnosis,2025-06-11T19:24:30,benign
log_199193,doc_33,read_phi,phi_rec_443,0,1,0,diagnosis,2025-06-01T16:15:48,violation_hipaa_auth
log_199194,bclerk_8,read_phi,phi_rec_951,0,0,1,billing,2025-02-17T08:40:08,benign
log_199195,doc_15,read_phi,phi_rec_1433,0,1,0,research,2025-01-25T09:21:17,benign
log_199196,doc_8,read_phi,phi_rec_1057,1,1,0,research,2025-01-30T21:49:33,benign
log_199197,bclerk_11,read_phi,phi_rec_1562,0,0,1,billing,2025-01-03T00:36:15,benign
log_199198,doc_34,read_phi,phi_rec_593,0,0,0,marketing,2025-04-03T01:28:59,benign
log_199199,doc_6,read_phi,phi_rec_798,0,0,0,billing,2025-07-07T03:36:40,benign
log_199200,doc_12,read_phi,phi_rec_1629,0,0,0,billing,2025-05-02T15:38:54,benign
log_199201,doc_32,read_phi,phi_rec_607,0,0,0,diagnosis,2025-01-07T21:25:19,benign
log_199202,doc_39,read_phi,phi_rec_1007,1,1,0,research,2025-05-31T00:36:50,benign
log_199203,doc_30,read_phi,phi_rec_1168,0,0,0,marketing,2025-01-26T11:25:43,benign
log_199204,doc_33,read_phi,phi_rec_957,1,1,0,research,2025-07-01T14:30:59,benign
log_199205,bclerk_11,read_phi,phi_rec_1042,0,0,1,billing,2025-06-17T17:08:09,benign
log_199206,doc_40,read_phi,phi_rec_1927,1,1,0,diagnosis,2025-08-13T22:45:43,benign
log_199207,doc_16,read_phi,phi_rec_1227,0,0,0,research,2025-03-30T19:01:11,benign
log_199208,bclerk_10,read_phi,phi_rec_294,0,0,1,billing,2025-01-22T08:28:35,benign
log_199209,doc_45,read_phi,phi_rec_51,0,0,0,billing,2025-03-01T00:00:42,benign
log_199210,doc_22,read_phi,phi_rec_1706,0,0,0,marketing,2025-04-06T16:29:08,benign
log_199211,doc_25,read_phi,phi_rec_821,1,1,0,diagnosis,2025-04-17T23:36:31,benign
log_199212,doc_22,read_phi,phi_rec_1667,0,0,0,billing,2025-05-31T14:52:19,benign
log_199213,bclerk_0,read_phi,phi_rec_500,0,0,1,billing,2025-07-11T01:50:57,benign
log_199214,doc_5,read_phi,phi_rec_70,1,1,0,research,2025-07-08T04:04:19,benign
log_199215,doc_20,read_phi,phi_rec_1343,1,0,0,diagnosis,2025-06-25T05:57:34,benign
log_199216,bclerk_3,read_phi,phi_rec_1220,0,0,1,billing,2025-02-16T16:49:30,benign
log_199217,doc_34,read_phi,phi_rec_537,0,0,0,billing,2025-05-19T07:33:09,benign
log_199218,doc_17,read_phi,phi_rec_1662,1,1,0,research,2025-07-04T22:20:51,benign
log_199219,doc_42,read_phi,phi_rec_102,0,1,0,research,2025-03-04T11:56:47,benign
log_199220,doc_7,read_phi,phi_rec_895,0,0,0,marketing,2025-05-14T07:10:57,benign
log_199221,doc_10,read_phi,phi_rec_1934,0,0,0,billing,2025-01-13T03:46:42,benign
log_199222,bclerk_7,read_phi,phi_rec_1658,0,0,1,billing,2025-07-03T22:13:33,benign
log_199223,doc_26,read_phi,phi_rec_1984,1,1,0,diagnosis,2025-03-29T23:05:53,benign
log_199224,doc_27,read_phi,phi_rec_1990,0,0,0,billing,2025-05-01T03:04:40,benign
log_199225,doc_25,read_phi,phi_rec_419,1,1,0,research,2025-03-20T04:43:42,benign
log_199226,doc_26,read_phi,phi_rec_1182,0,0,0,billing,2025-04-28T05:09:43,benign
log_199227,doc_38,read_phi,phi_rec_85,1,0,0,research,2025-02-16T14:25:44,benign
log_199228,doc_31,read_phi,phi_rec_1634,1,1,0,research,2025-05-14T15:17:53,benign
log_199229,doc_25,read_phi,phi_rec_1730,0,0,0,billing,2025-05-29T04:20:01,benign
log_199230,bclerk_8,read_phi,phi_rec_778,0,0,1,billing,2025-05-15T02:17:00,benign
log_199231,bclerk_2,read_phi,phi_rec_172,0,0,1,billing,2025-07-16T19:59:19,benign
log_199232,doc_7,read_phi,phi_rec_1866,1,1,0,diagnosis,2025-05-15T10:35:44,benign
log_199233,bclerk_8,read_phi,phi_rec_705,0,0,1,billing,2025-05-09T19:58:15,benign
log_199234,doc_4,read_phi,phi_rec_1293,0,0,0,billing,2025-07-24T11:15:53,benign
log_199235,bclerk_3,read_phi,phi_rec_1625,0,0,1,billing,2025-03-18T14:54:59,benign
log_199236,doc_48,read_phi,phi_rec_1035,0,0,0,marketing,2025-03-12T13:23:16,benign
log_199237,doc_17,read_phi,phi_rec_358,0,1,0,diagnosis,2025-03-22T19:16:32,benign
log_199238,doc_2,read_phi,phi_rec_1743,0,0,0,billing,2025-03-19T20:19:02,benign
log_199239,doc_48,read_phi,phi_rec_1622,0,0,0,billing,2025-08-07T10:21:35,benign
log_199240,bclerk_10,read_phi,phi_rec_107,0,0,1,billing,2025-04-28T09:20:25,benign
log_199241,doc_27,read_phi,phi_rec_490,0,0,0,billing,2025-06-14T23:55:46,benign
log_199242,bclerk_14,read_phi,phi_rec_620,0,0,1,billing,2025-03-12T18:29:57,benign
log_199243,doc_16,read_phi,phi_rec_931,0,0,0,marketing,2025-02-06T03:42:16,benign
log_199244,bclerk_4,read_phi,phi_rec_833,0,0,1,billing,2025-02-02T10:41:24,benign
log_199245,doc_27,read_phi,phi_rec_1994,0,1,0,marketing,2025-02-28T06:03:34,violation_hipaa_auth
log_199246,bclerk_12,read_phi,phi_rec_1939,0,0,1,billing,2025-05-04T04:10:11,benign
log_199247,doc_24,read_phi,phi_rec_1686,1,1,0,research,2025-02-24T08:21:08,benign
log_199248,doc_45,read_phi,phi_rec_1740,0,0,0,marketing,2025-05-07T13:22:06,benign
log_199249,doc_19,read_phi,phi_rec_890,0,1,0,research,2025-06-15T16:51:49,violation_hipaa_auth
log_199250,doc_16,read_phi,phi_rec_1676,0,0,0,marketing,2025-06-10T22:00:52,benign
log_199251,bclerk_4,read_phi,phi_rec_1816,0,0,1,billing,2025-06-15T20:00:46,benign
log_199252,doc_35,read_phi,phi_rec_1799,1,1,0,diagnosis,2025-03-08T07:04:15,benign
log_199253,doc_20,read_phi,phi_rec_317,0,0,0,billing,2025-06-09T13:00:02,benign
log_199254,bclerk_1,read_phi,phi_rec_159,1,0,0,billing,2025-01-31T21:32:44,violation_hipaa_min_necessary
log_199255,doc_17,read_phi,phi_rec_1662,0,0,0,billing,2025-03-23T15:32:09,benign
log_199256,doc_12,read_phi,phi_rec_1068,0,0,0,billing,2025-05-08T00:45:41,benign
log_199257,bclerk_0,read_phi,phi_rec_1969,0,0,1,marketing,2025-03-09T03:25:55,violation_gdpr_art18
log_199258,bclerk_13,read_phi,phi_rec_1010,0,0,1,billing,2025-01-27T05:54:05,benign
log_199259,doc_38,read_phi,phi_rec_594,0,0,0,marketing,2025-07-26T09:44:57,benign
log_199260,doc_41,read_phi,phi_rec_388,1,1,0,diagnosis,2025-06-21T01:56:38,benign
log_199261,doc_6,read_phi,phi_rec_1654,0,0,0,marketing,2025-03-15T14:03:31,benign
log_199262,bclerk_13,read_phi,phi_rec_1945,0,0,1,billing,2025-01-25T14:40:22,benign
log_199263,doc_35,read_phi,phi_rec_86,1,1,0,diagnosis,2025-07-29T21:16:02,benign
log_199264,bclerk_2,read_phi,phi_rec_109,0,0,1,billing,2025-07-07T17:05:47,benign
log_199265,doc_3,read_phi,phi_rec_1181,0,0,0,billing,2025-04-15T09:11:58,benign
log_199266,doc_2,read_phi,phi_rec_1202,0,0,0,billing,2025-02-05T12:51:46,benign
log_199267,doc_16,read_phi,phi_rec_1453,0,0,0,marketing,2025-01-06T12:38:13,benign
log_199268,doc_33,read_phi,phi_rec_1014,0,1,0,diagnosis,2025-07-04T11:21:35,benign
log_199269,doc_45,read_phi,phi_rec_61,1,1,0,diagnosis,2025-02-15T22:43:53,benign
log_199270,doc_8,read_phi,phi_rec_1976,0,0,0,billing,2025-06-30T18:25:15,benign
log_199271,doc_32,read_phi,phi_rec_1421,0,0,0,billing,2025-01-03T03:31:41,benign
log_199272,doc_21,read_phi,phi_rec_443,1,0,0,research,2025-02-25T21:40:37,benign
log_199273,doc_36,read_phi,phi_rec_1639,0,0,0,billing,2025-03-01T17:45:31,benign
log_199274,doc_32,read_phi,phi_rec_73,0,1,0,research,2025-06-22T19:14:13,violation_gdpr_art18
log_199275,doc_12,read_phi,phi_rec_689,1,1,0,research,2025-05-21T01:56:51,benign
log_199276,doc_15,read_phi,phi_rec_810,0,0,0,billing,2025-01-22T09:40:57,benign
log_199277,doc_2,read_phi,phi_rec_206,1,1,0,diagnosis,2025-01-04T12:18:46,benign
log_199278,doc_35,read_phi,phi_rec_1907,1,1,0,diagnosis,2025-07-01T03:04:11,benign
log_199279,doc_10,read_phi,phi_rec_151,0,0,0,marketing,2025-05-18T16:55:22,benign
log_199280,doc_8,read_phi,phi_rec_1702,1,1,0,research,2025-05-28T07:46:49,benign
log_199281,doc_0,read_phi,phi_rec_333,0,0,0,billing,2025-02-04T02:38:50,benign
log_199282,doc_10,read_phi,phi_rec_1540,0,1,0,diagnosis,2025-06-12T17:30:46,violation_hipaa_auth
log_199283,doc_10,read_phi,phi_rec_571,0,0,0,billing,2025-02-17T00:59:36,benign
log_199284,doc_22,read_phi,phi_rec_1320,1,1,0,diagnosis,2025-02-28T19:16:46,benign
log_199285,doc_47,read_phi,phi_rec_1649,0,0,0,marketing,2025-02-06T22:04:07,benign
log_199286,bclerk_11,read_phi,phi_rec_1077,0,0,1,billing,2025-05-05T19:24:20,benign
log_199287,doc_40,read_phi,phi_rec_1776,1,1,0,diagnosis,2025-02-06T15:31:03,benign
log_199288,doc_28,read_phi,phi_rec_303,0,0,0,billing,2025-07-29T13:18:24,benign
log_199289,doc_24,read_phi,phi_rec_845,1,1,0,research,2025-01-02T08:17:34,benign
log_199290,doc_14,read_phi,phi_rec_1033,1,0,0,diagnosis,2025-01-08T16:07:50,benign
log_199291,bclerk_3,read_phi,phi_rec_875,0,0,1,billing,2025-02-17T22:48:40,benign
log_199292,doc_20,read_phi,phi_rec_1697,0,0,0,billing,2025-06-22T02:18:15,benign
log_199293,bclerk_3,read_phi,phi_rec_1984,0,0,1,billing,2025-04-22T21:26:27,benign
log_199294,doc_19,read_phi,phi_rec_986,0,1,0,research,2025-07-28T23:19:33,benign
log_199295,doc_31,read_phi,phi_rec_612,0,0,0,marketing,2025-05-31T13:25:55,benign
log_199296,bclerk_14,read_phi,phi_rec_861,0,0,1,billing,2025-02-10T22:49:04,benign
log_199297,doc_27,read_phi,phi_rec_450,0,1,0,diagnosis,2025-07-05T04:31:51,benign
log_199298,doc_20,read_phi,phi_rec_1271,0,0,0,marketing,2025-01-05T11:46:51,benign
log_199299,doc_10,read_phi,phi_rec_1913,1,0,0,diagnosis,2025-04-18T05:20:27,benign
log_199300,doc_7,read_phi,phi_rec_945,0,0,0,billing,2025-03-21T09:44:10,benign
log_199301,doc_16,read_phi,phi_rec_1597,1,1,0,diagnosis,2025-05-20T05:06:47,benign
log_199302,doc_10,read_phi,phi_rec_489,1,1,0,diagnosis,2025-02-11T03:35:05,benign
log_199303,doc_31,read_phi,phi_rec_386,1,1,0,research,2025-01-02T13:11:45,benign
log_199304,doc_17,read_phi,phi_rec_1696,1,1,0,research,2025-01-12T06:18:33,benign
log_199305,doc_48,read_phi,phi_rec_17,0,0,0,marketing,2025-02-10T16:03:02,benign
log_199306,doc_36,read_phi,phi_rec_1705,0,1,0,diagnosis,2025-07-14T18:42:32,benign
log_199307,doc_24,read_phi,phi_rec_288,1,1,0,research,2025-03-13T06:11:59,benign
log_199308,doc_9,read_phi,phi_rec_901,0,0,0,billing,2025-03-27T05:15:53,benign
log_199309,doc_31,read_phi,phi_rec_74,0,0,0,marketing,2025-01-24T03:29:25,benign
log_199310,doc_31,read_phi,phi_rec_138,1,1,0,research,2025-08-26T14:13:30,benign
log_199311,bclerk_14,read_phi,phi_rec_1721,1,0,0,billing,2025-03-02T10:36:13,violation_hipaa_min_necessary
log_199312,bclerk_3,read_phi,phi_rec_37,1,0,0,billing,2025-07-10T11:15:52,violation_hipaa_min_necessary
log_199313,bclerk_10,read_phi,phi_rec_1145,0,0,1,billing,2025-07-14T07:03:41,benign
log_199314,bclerk_2,read_phi,phi_rec_492,0,0,1,billing,2025-01-10T21:32:56,benign
log_199315,doc_22,read_phi,phi_rec_213,1,1,0,diagnosis,2025-06-09T07:38:04,benign
log_199316,bclerk_7,read_phi,phi_rec_78,0,0,1,billing,2025-07-21T12:43:39,benign
log_199317,doc_2,read_phi,phi_rec_701,0,0,0,billing,2025-07-20T16:51:26,benign
log_199318,doc_1,read_phi,phi_rec_357,0,0,0,billing,2025-03-05T08:57:20,benign
log_199319,doc_28,read_phi,phi_rec_128,1,0,0,research,2025-05-12T09:32:36,benign
log_199320,bclerk_14,read_phi,phi_rec_78,0,0,1,billing,2025-03-16T20:45:28,benign
log_199321,bclerk_2,read_phi,phi_rec_305,0,0,1,billing,2025-07-02T05:19:59,benign
log_199322,doc_25,read_phi,phi_rec_1340,0,0,0,billing,2025-08-04T04:31:58,benign
log_199323,doc_20,read_phi,phi_rec_1821,1,1,0,research,2025-04-11T03:08:32,benign
log_199324,doc_30,read_phi,phi_rec_1992,1,1,0,research,2025-06-06T23:32:26,benign
log_199325,doc_29,read_phi,phi_rec_250,1,1,0,research,2025-02-12T08:13:16,benign
log_199326,doc_7,read_phi,phi_rec_1522,0,1,0,research,2025-02-12T16:31:45,benign
log_199327,bclerk_6,read_phi,phi_rec_777,0,0,1,billing,2025-02-11T06:05:37,benign
log_199328,doc_46,read_phi,phi_rec_431,0,0,0,billing,2025-07-08T11:23:28,benign
log_199329,bclerk_4,read_phi,phi_rec_59,0,0,1,billing,2025-08-20T03:03:51,benign
log_199330,bclerk_4,read_phi,phi_rec_491,0,0,1,billing,2025-01-12T09:34:16,benign
log_199331,doc_12,read_phi,phi_rec_1785,0,0,0,marketing,2025-05-24T14:24:01,benign
log_199332,doc_42,read_phi,phi_rec_1713,0,0,0,marketing,2025-03-31T11:30:02,benign
